"sampleid","y","x","sunflower","month","year","nosema","mites","state","totalarea","average_mintemp","average_precip","month8","month9","colonysize","sf_2mile_percent","sf_2mile_acres"
"CA 40-2014",39.74385,-122.1635,16200,4,2015,0.55,11,"CA",32529900,8.68,35.53,0,0,135,0.000498003375356211,4.00310364084747
"CA 41-2014",38.478478,-122.046922,3600,4,2015,0.5,1,"CA",32533400,7.79,31.33,0,0,124,0.000110655510951822,0.889578586854994
"CA 43-2014",40.667239,-122.181484,0,5,2015,0.4,1,"CA",32535500,12.45,10.44,0,0,96,0,0
"CA 44-2014",40.3031666,-122.38963333,0,4,2015,0.6,46,"CA",32534300,8.65,40.34,0,0,120,0,0
"CA 45-2014",39.69733333,-121.55458333,0,4,2015,0,7,"CA",32533000,8.63,74.19,0,0,35,0,0
"CA 46-2014",37.091,-120.779483333,0,4,2015,0.1,19,"CA",32532000,8.49,11.12,0,0,112,0,0
"CA-03-2015",33.25236023,-117.0077325,0,10,2015,0.8,3,"CA",32535000,14.28,12.12,0,0,15,0,0
"CA-06-2015",33.06465352,-115.54228603,0,10,2015,0.1,1,"CA",32526900,18.14,1.9,0,0,57,0,0
"CA-10-2015",33.468366,-116.938733,0,10,2015,0.05,13,"CA",32538600,14.07,16.85,0,0,43,0,0
"CA-12-2015",33.45139776,-116.9849327,0,10,2015,0.55,3,"CA",32535900,14.65,17.63,0,0,77,0,0
"CA-13-2015",33.3224666666666,-117.069266666666,0,10,2015,0,22,"CA",32536800,16.18,12.27,0,0,230,0,0
"CA-20-2015",33.20888644,-117.16424105,0,10,2015,0,2,"CA",32534100,15.81,13.86,0,0,95,0,0
"CA-22-2015",33.23823574,-117.17817343,0,10,2015,0,33,"CA",32533200,16.61,13.73,0,0,25,0,0
"CA-26-2015",32.8978178,-115.56520367,0,10,2015,0,0,"CA",32532300,19.94,0.82,0,0,139,0,0
"CA-28-2015",32.84690793,-115.67895875,0,10,2015,0,5,"CA",32528700,19.76,0.78,0,0,87,0,0
"CA-30-2015",33.0481,-115.5168,0,10,2015,0,1,"CA",32535900,17.92,1.38,0,0,NA,0,0
"CA-32-2015",33.5075274,-116.832174,0,10,2015,0,24,"CA",32535000,12.78,16.22,0,0,326,0,0
"CA-33-2015",33.21922092,-117.36161294,0,10,2015,0,94,"CA",32547600,16.71,14.29,0,0,33,0,0
"CA-34-2015",33.32166207,-116.98198759,0,10,2015,0.25,17,"CA",32527800,15.23,15.44,0,0,83,0,0
"CA-38-2015",33.31888009,-116.9889802,0,10,2015,0,3,"CA",32527800,15.23,15.44,0,0,63,0,0
"CT-01-2015",41.57355,-72.63601,0,7,2015,0,18,"CT",32525100,17.86,29.48,0,0,16,0,0
"CT-02-2015",41.4512833333333,-73.0439833333333,0,7,2015,0.05,6,"CT",32532300,17.23,60.71,0,0,25,0,0
"CT-03-2015",41.5167,-72.37375,0,7,2015,0,17,"CT",32534100,17.03,45.46,0,0,10,0,0
"CT-04-2015",41.75019,-73.25414,0,7,2015,0,20,"CT",32533200,15.35,68.57,0,0,25,0,0
"CT-05-2015",41.759582,-72.098358,0,8,2015,0.2,7,"CT",32534100,15.32,53.48,1,0,17,0,0
"CT-06-2015",41.75019,-73.25416,0,7,2015,0,56,"CT",32529600,15.35,68.57,0,0,14,0,0
"CT-07-2015",41.92156,-72.78199,0,7,2015,0.4,67,"CT",32530500,16.97,69.95,0,0,20,0,0
"CT-08-2015",41.76212,-71.98636,0,7,2015,0,41,"CT",32533200,15.68,58.89,0,0,10,0,0
"CT-09-2015",41.75012,-73.25416,0,7,2015,0.75,14,"CT",32533200,15.35,68.57,0,0,20,0,0
"CT-10-2015",41.51668,-72.37367,0,7,2015,0.05,42,"CT",32535900,17.03,45.46,0,0,180,0,0
"CT-11-2015",41.58077,-72.14374,0,7,2015,0.1,5,"CT",32541300,16.72,43.99,0,0,25,0,0
"CT-12-2015",41.5808,-72.1437,0,7,2015,0.05,21,"CT",32541300,16.72,43.99,0,0,25,0,0
"CT-13-2015",41.51648,-72.37342,0,7,2015,0.3,12,"CT",32535900,17.03,45.46,0,0,10,0,0
"CT-14-2015",41.788124,-71.949722,0,7,2015,0.45,2,"CT",32541300,15.76,52.35,0,0,14,0,0
"CT-15-2015",41.337644,-73.041721,0,7,2015,0,7,"CT",32537700,17.19,71.88,0,0,25,0,0
"CT-16-2015",41.726,-72.86066,0,6,2015,0.45,12,"CT",32535000,13.82,172.13,0,0,10,0,0
"CT-17-2015",41.8520166666666,-72.6567166666666,0,7,2015,0.35,6,"CT",32535000,17.61,103.22,0,0,10,0,0
"CT-18-2015",41.7642,-71.8181,0,8,2015,0.05,6,"CT",32527800,15.9,48.74,1,0,17,0,0
"CT-19-2015",41.708331,-71.83991,0,5,2015,5.9,0,"CT",32538600,9.39,12.52,0,0,75,0,0
"CT-20-2015",41.516498,-73.290108,0,8,2015,0.1,31,"CT",32541300,15.96,46.92,1,0,18,0,0
"CT-21-2015",41.946921,-72.816307,0,8,2015,0,15,"CT",32527800,15.86,106.48,1,0,25,0,0
"CT-22-2015",41.20568,-73.09651,0,7,2015,0,168,"CT",32528700,19.53,80.21,0,0,12,0,0
"CT-23-2015",41.371058,-72.2107,0,7,2015,0.05,69,"CT",32535900,17.87,47.4,0,0,20,0,0
"CT-24-2015",41.1887166666666,-73.2566833333333,0,8,2015,0,38,"CT",32532300,18.52,51.42,1,0,9,0,0
"FL 08-2014",30.365133,-85.211685,0,1,2015,0.1,3,"FL",32534600,3.48,106.56,0,0,24,0,0
"FL 14-2014",30.37539,-84.98802,0,1,2015,0.15,0,"FL",32535200,3.44,123.85,0,0,44,0,0
"FL 15-2014",28.3191667,-81.77,0,1,2015,0,0,"FL",32535200,9.96,59.91,0,0,71,0,0
"FL 19-2014",30.67704,-84.72749,0,1,2015,0.25,0,"FL",32534800,3.22,123.13,0,0,44,0,0
"FL 23-2014",30.43438,-85.086968,0,1,2015,0.1,2,"FL",32532000,3.38,110.76,0,0,9,0,0
"IA-12-2015",42.681961,-91.318434,0,10,2015,1.15,1,"IA",32544900,3.74,57.16,0,0,80,0,0
"IA-15-2015",43.169709,-93.123363,0,10,2015,0,51,"IA",32537700,3.98,57.16,0,0,31,0,0
"IA-16-2015",42.107037,-93.58102,0,7,2015,0,0,"IA",32526900,16.73,151.95,0,0,26,0,0
"IA-17-2015",42.68005,-92.47432,0,6,2015,0.35,2,"IA",32521500,15.03,167.08,0,0,148,0,0
"IA-19-2015",40.76099,-94.742937,0,10,2015,0,1,"CA",32536800,6.25,35.85,0,0,20,0,0
"IA-21-2015",41.908106,-93.638535,0,7,2015,0,25,"IA",32530500,16.81,179.03,0,0,18,0,0
"IA-22-2015",42.108443,-93.58887,0,7,2015,0,2,"IA",32536800,16.74,151.95,0,0,15,0,0
"IA-23-2015",40.87141,-91.932298,0,7,2015,0,45,"IA",32543100,18.2,198.93,0,0,21,0,0
"ID-01-2015",43.455795,-112.128874,0,8,2015,0.15,45,"ID",32533200,9.54,16.67,1,0,25,0,0
"ID-02-2015",42.818747,-112.787784,0,8,2015,0.05,34,"ID",32514300,11.76,8.93,1,0,40,0,0
"ID-03-2015",43.568514,-116.319724,0,10,2015,0,20,"ID",32539500,7.65,18.39,0,0,9,0,0
"ID-04-2015",42.8701666666666,-114.7329,0,7,2015,0,3,"ID",32538600,14.39,13.75,0,0,60,0,0
"ID-05-2015",42.603831,-114.709718,0,9,2015,0,73,"ID",32528700,9.23,13.16,0,1,52,0,0
"ID-06-2015",42.706483,-111.618744,0,9,2015,0,0,"ID",32526900,4.48,72.99,0,1,100,0,0
"ID-07-2015",43.94553,-116.928932,0,9,2015,0,0,"ID",32525100,8.39,9.71,0,1,45,0,0
"ID-08-2015",43.613563,-116.694598,0,8,2015,0,10,"CA",32530500,13.73,2.25,1,0,280,0,0
"ID-09-2015",46.208129,-116.08038,0,7,2015,0,23,"ID",32536800,12.21,26.67,0,0,64,0,0
"ID-10-2015",48.168303,-116.595238,0,7,2015,0,15,"ID",32544900,10.81,13.5,0,0,46,0,0
"ID-11-2015",42.545315,-112.82573,0,8,2015,0,52,"ID",32532300,11.6,15.53,1,0,450,0,0
"ID-12-2015",46.56352,-116.711814,0,7,2015,0,17,"OR",32535900,15.48,6.14,0,0,64,0,0
"ID-13-2015",48.20046,-116.55507,0,7,2015,0,7,"ID",32533200,10.65,14.13,0,0,64,0,0
"ID-14-2015",42.99995,-114.6684,0,7,2015,0,2,"ID",32534100,13.96,12.88,0,0,48,0,0
"ID-15-2015",47.74864,-116.85511,0,7,2015,0,12,"ID",32537700,13.03,17.02,0,0,68,0,0
"ID-16-2015",43.135099,-115.67064,0,8,2015,0,241,"ID",32547600,15.06,4.91,1,0,13,0,0
"ID-17-2015",43.913377,-116.554332,0,8,2015,0,3,"ID",32536800,13.79,2.57,1,0,45,0,0
"ID-18-2015",43.906568,-116.507467,0,8,2015,0,4,"ID",32535900,13.64,2.94,1,0,45,0,0
"ID-19-2015",43.613364,-116.831709,0,8,2015,0,31,"ID",32537700,13.66,2.31,1,0,87,0,0
"ID-20-2015",43.561726,-116.27287,0,8,2015,0,22,"ID",32525100,15.23,2.65,1,0,9,0,0
"ID-21-2015",42.964396,-112.84706,0,8,2015,0,77,"ID",32541300,10.98,12.08,1,0,32,0,0
"ID-22-2015",43.55581,-116.119961,0,6,2015,0,22,"ID",32517900,14.39,6.54,0,0,30,0,0
"ID-23-2015",48.926749,-116.382993,0,7,2015,0,44,"MT",32541300,12.92,17.53,0,0,24,0,0
"IL-01-2015",38.763519,-89.266022,0,7,2015,0,41,"IL",32534100,20.1,68.56,0,0,9,0,0
"IL-02-2015",38.287887,-89.33427,0,7,2015,0,21,"IL",32538600,20.49,104.07,0,0,11,0,0
"IL-03-2015",39.874488,-90.97714,0,7,2015,0,16,"IL",32518800,18.86,253.21,0,0,27,0,0
"IL-04-2015",38.30246,-88.682167,0,7,2015,0.05,33,"IL",32527800,20.29,77.83,0,0,33,0,0
"IL-05-2015",37.720108,-89.275848,0,7,2015,0,27,"IL",32537700,21.31,185.88,0,0,8,0,0
"IL-06-2015",38.938583,-88.030914,0,8,2015,0,44,"IL",32534100,16.59,33.19,1,0,8,0,0
"IL-07-2015",38.674578,-88.507861,0,8,2015,0,30,"IL",32541300,19.56,78.78,1,0,32,0,0
"IL-08-2015",39.027097,-90.307976,0,8,2015,0,26,"IL",32531400,19.76,104.95,1,0,18,0,0
"IL-09-2015",41.30394,-88.92374,0,8,2015,0,4,"IL",32526000,16.09,68.46,1,0,18,0,0
"IL-10-2015",42.155419,-89.764674,0,8,2015,0,45,"IL",32537700,14.38,102.79,1,0,NA,0,0
"IL-11-2015",41.975583,-89.154194,0,8,2015,0.95,55,"IL",32532300,14.7,82.32,1,0,9,0,0
"IL-12-2015",40.07118,-89.20992,0,8,2015,0,31,"IL",32544000,16.15,34.92,1,0,18,0,0
"IL-13-2015",38.01476,-89.65785,0,8,2015,0,36,"IL",32537700,17.76,67.35,1,0,8,0,0
"IL-14-2015",39.81082,-88.8909,0,8,2015,0,130,"IL",32525100,16.7,59.7,1,0,15,0,0
"IL-15-2015",39.95476,-89.54522,0,8,2015,0,20,"IL",32528700,16.45,33.15,1,0,11,0,0
"IL-16-2015",40.42119,-88.84089,0,9,2015,0,86,"IL",32532300,15.22,140.13,0,1,8,0,0
"IL-17-2015",42.06155,-89.98933,0,7,2015,0,2,"IL",32535900,15.14,92.05,0,0,18,0,0
"IL-18-2015",40.9033,-90.636303,0,7,2015,0,5,"IL",32530500,17.48,237.39,0,0,23,0,0
"IL-19-2015",41.8348,-90.13998,0,7,2015,0,6,"IL",32534100,17.05,77.58,0,0,13,0,0
"IL-20-2015",42.31748,-87.96545,0,8,2015,0,2,"IL",32531400,16.01,84.2,1,0,10,0,0
"IL-21-2015",42.45704,-90.50263,0,8,2015,0,9,"IL",32543100,14.81,75.03,1,0,11,0,0
"IL-22-2015",41.8875,-87.7171,0,8,2015,0,6,"IL",32529600,18.39,147.49,1,0,11,0,0
"IL-23-2015",44.7746,-88.40178,0,8,2015,0.05,19,"IL",32534100,13.81,103.09,1,0,24,0,0
"IN-01-2015",39.982102,-86.269585,0,6,2015,0.2,2,"IN",32536800,17.02,226.07,0,0,20,0,0
"IN-02-2015",40.583592,-86.092022,0,7,2015,0,64,"IN",32528700,16.98,83.13,0,0,12,0,0
"IN-03-2015",38.56671,-86.365772,0,7,2015,0,17,"IN",32538600,18.51,124.43,0,0,14,0,0
"IN-04-2015",38.843161,-86.227338,0,8,2015,0,75,"IN",32530500,15.78,60.05,1,0,NA,0,0
"IN-05-2015",40.743416,-86.179766,0,8,2015,0,29,"IN",32549400,15.3,87.98,1,0,NA,0,0
"IN-06-2015",39.740564,-85.762715,0,8,2015,0.3,44,"IN",32535000,14.84,27.34,1,0,24,0,0
"IN-07-2015",39.527425,-86.320438,0,9,2015,0,53,"IN",32530500,14.34,43.21,0,1,12,0,0
"IN-08-2015",40.666984,-85.743189,0,9,2015,0.05,25,"IN",32523300,13.67,72.64,0,1,16,0,0
"IN-09-2015",40.676251,-85.741829,0,9,2015,0,11,"IN",32530500,13.67,72.64,0,1,20,0,0
"IN-10-2015",40.678049,-85.717899,0,9,2015,0.35,55,"IN",32536800,13.86,72.15,0,1,12,0,0
"IN-11-2015",40.661984,-85.655572,0,9,2015,0,8,"IN",32548500,14.1,79.62,0,1,14,0,0
"IN-12-2015",39.120318,-85.092322,0,9,2015,0.35,46,"IN",32526000,13.89,53.91,0,1,14,0,0
"IN-13-2015",39.195435,-85.103977,0,9,2015,0,53,"IN",32525100,13.81,58.09,0,1,10,0,0
"IN-14-2015",39.00124,-84.983214,0,9,2015,0.05,80,"IN",32529600,14.35,40.54,0,1,10,0,0
"IN-15-2015",39.003453,-84.982532,0,9,2015,0,65,"IN",32529600,14.35,40.54,0,1,9,0,0
"IN-16-2015",38.628894,-85.441597,0,9,2015,0.1,0,"IN",32527800,14.15,35.77,0,1,20,0,0
"IN-17-2015",40.42746,-86.948931,0,9,2015,0,36,"IN",32524200,14.1,77.69,0,1,30,0,0
"IN-18-2015",39.864499,-86.48875,0,9,2015,0.1,28,"IN",32538600,14.09,58.44,0,1,24,0,0
"IN-19-2015",38.843161,-86.227338,0,9,2015,0,193,"IN",32530500,14.06,38.12,0,1,100,0,0
"IN-20-2015",38.843161,-86.227338,0,9,2015,0,135,"IN",32530500,14.06,38.12,0,1,125,0,0
"IN-21-2015",38.843161,-86.227338,0,9,2015,0,215,"IN",32530500,14.06,38.12,0,1,150,0,0
"IN-22-2015",38.265704,-85.956282,0,9,2015,0,122,"IN",32537700,14.67,43.72,0,1,19,0,0
"IN-23-2015",39.439501,-86.500102,0,9,2015,0,83,"IN",32521500,13.06,40.21,0,1,24,0,0
"IN-24-2015",39.383135,-86.624324,0,9,2015,0,26,"IN",32523300,12.68,41.02,0,1,80,0,0
"KY-01-2015",37.33313,-86.842295,0,10,2015,0.05,86,"KY",32538600,7.88,119.26,0,0,10,0,0
"KY-02-2015",38.234514,-85.222758,0,10,2015,0,10,"KY",32544000,7.79,117.62,0,0,200,0,0
"KY-03-2015",36.574183,-88.676745,0,10,2015,0.1,22,"KY",32545800,9.46,115.27,0,0,400,0,0
"KY-04-2015",36.828435,-88.427521,0,10,2015,0,91,"KY",32532300,9.66,94.06,0,0,10,0,0
"KY-05-2015",37.824761,-82.652935,0,9,2015,0,81,"KY",32529600,15.11,84.46,0,1,40,0,0
"KY-06-2015",36.901924,-84.133261,0,9,2015,0.15,145,"KY",32535000,14.98,111.96,0,1,70,0,0
"KY-07-2015",37.664734,-84.530688,0,9,2015,0,77,"KY",32540400,14.41,114.9,0,1,700,0,0
"KY-08-2015",36.962265,-86.136405,0,9,2015,0,140,"KY",32526900,14.39,77.91,0,1,35,0,0
"KY-09-2015",37.278415,-85.181498,0,9,2015,0,7,"KY",32527800,14.18,92.51,0,1,300,0,0
"KY-10-2015",37.486897,-85.633639,0,9,2015,0,28,"KY",32540400,15.05,74.3,0,1,8,0,0
"KY-11-2015",37.0952,-84.65189,0,8,2015,0,17,"KY",32530500,19.59,110.53,1,0,10,0,0
"KY-12-2015",38.187936,-84.369044,0,7,2015,0.15,12,"KY",32526900,19.5,216.56,0,0,16,0,0
"MI 02-2014",42.029325,-85.639029,0,6,2015,0,15,"MI",32532000,14.63,161.5,0,0,40,0,0
"MI 03-2014",42.030939,-85.166887,0,6,2015,0.05,4,"MI",32533100,14.51,195.24,0,0,40,0,0
"MI 12-2014",42.066751,-85.634823,0,6,2015,0.45,10,"MI",32532500,14.7,168.65,0,0,40,0,0
"MI-01-2015",42.36795,-84.134642,0,10,2015,0.05,44,"MI",32538600,5.44,48.2,0,0,11,0,0
"MI-02-2015",43.569283,-83.232117,0,10,2015,0,65,"MI",32535000,4.29,66.21,0,0,90,0,0
"MI-03-2015",42.628306,-86.079499,0,10,2015,0,77,"MI",32539500,6.17,52.2,0,0,24,0,0
"MI-04-2015",44.39892,-85.39521,0,10,2015,0.65,2,"MI",32535900,2.72,56.18,0,0,816,0,0
"MI-05-2015",43.673305,-82.85955,0,10,2015,0,21,"MI",32308200,4.87,68.35,0,0,150,0,0
"MI-06-2015",43.6426,-84.32911,0,10,2015,0,207,"MI",32531400,4.92,65.89,0,0,26,0,0
"MI-07-2015",43.354852,-84.187696,0,10,2015,0,9,"MI",32532300,5.2,62.43,0,0,150,0,0
"MI-08-2015",42.77825,-86.074405,0,10,2015,0.3,154,"MI",32537700,6.56,65.26,0,0,12,0,0
"MI-09-2015",42.8576,-85.1967,0,10,2015,0.35,17,"MI",32534100,5.2,63.5,0,0,40,0,0
"MI-10-2015",43.205136,-82.978961,0,10,2015,0,118,"MI",32534100,4.83,58.86,0,0,100,0,0
"MI-11-2015",45.031482,-85.662589,0,10,2015,0,55,"MI",32522400,6.35,59.99,0,0,456,0,0
"MI-12-2015",43.643117,-82.794492,0,10,2015,0.1,0,"MI",32533200,4.95,72.41,0,0,100,0,0
"MI-13-2015",44.61682,-85.997576,2700,10,2015,0.85,10,"MI",32524200,4.72,79.38,0,0,6700,8.30151087497925e-05,0.667183940141245
"MI-14-2015",43.4278,-84.95543,0,10,2015,0.2,22,"MI",32536800,4.06,58.49,0,0,1200,0,0
"MI-15-2015",42.029325,-85.639029,0,10,2015,0,36,"MI",32529600,5.59,38.18,0,0,15,0,0
"MI-16-2015",43.679459,-82.823156,0,10,2015,0.1,29,"MI",32536800,4.82,68.23,0,0,102,0,0
"MI-17-2015",43.24767,-84.445896,1800,10,2015,0.1,83,"MI",32537700,5.06,60.69,0,0,400,5.53204436699582e-05,0.444789293427497
"MI-18-2015",42.8576,-85.19697,0,7,2015,0,2,"MI",32534100,14.41,101.63,0,0,1000,0,0
"MI-19-2015",43.536549,-82.65923,0,10,2015,0,22,"MI",32537700,5.9,84.94,0,0,175,0,0
"MI-20-2015",42.066751,-85.634823,0,10,2015,0,33,"MI",32541300,5.78,40.44,0,0,40,0,0
"MI-21-2015",43.419293,-84.9862,0,10,2015,0.05,2,"MI",32535900,3.85,59.14,0,0,600,0,0
"MI-23-2015",43.10076,-84.03741,0,10,2015,0,0,"MI",32540400,4.95,55.96,0,0,600,0,0
"MI-24-2015",43.010577,-83.894262,1800,10,2015,0,19,"MI",32539500,4.96,59.54,0,0,150,5.5317383487761e-05,0.444789293427497
"MN 11-2014",44.150306,-91.910948,0,6,2015,0.15,0,"MN",32533600,14.82,117.95,0,0,12,0,0
"MN 12-2014",45.83012,-94.36006,0,6,2015,0.1,4,"MN",32533600,11.78,141.57,0,0,25,0,0
"MN 13-2014",44.04338,-92.368408,0,6,2015,0,2,"MN",32535400,13.49,168.04,0,0,28,0,0
"MN 17-2014",45.75073,-92.99789,0,6,2015,0.2,2,"MN",32535300,12.15,109.16,0,0,22,0,0
"MN 19-2014",44.43951,-93.418128,0,6,2015,0.05,19,"MN",32534400,14.23,92.19,0,0,32,0,0
"MN 20-2014",43.904402,-92.394778,0,6,2015,0.45,10,"MN",32533200,13.84,130.71,0,0,12,0,0
"MN 21-2014",44.754812,-93.427725,0,6,2015,0.25,46,"MN",32533400,14.61,122.12,0,0,25,0,0
"MN 23-2014",46.5624,-94.60474,0,6,2015,0,0,"MN",32533900,11.21,48.58,0,0,30,0,0
"MN 24-2014",45.59366,-93.09084,0,6,2015,0.15,0,"MN",32532700,12.58,110.78,0,0,12,0,0
"MN-11-2015",44.021518,-92.399844,0,10,2015,0,138,"MN",32518800,3.49,38.91,0,0,14,0,0
"MN-14-2015",45.929849,-94.431451,0,9,2015,0,54,"MN",32544000,11.28,33.87,0,1,27,0,0
"MN-20-2015",45.896052,-94.431451,0,9,2015,0,154,"MN",32545800,11.49,25.62,0,1,12,0,0
"MN-21-2015",47.74299,-94.55048,0,9,2015,0.15,39,"MN",32526900,9.8,21.01,0,1,27,0,0
"MN-22-2015",44.210148,-95.814246,0,10,2015,0.2,102,"MN",32537700,4.14,25.28,0,0,12,0,0
"MN-23-2015",44.754766,-93.427703,0,10,2015,0,98,"MN",32542200,4.57,63.61,0,0,15,0,0
"MN-24-2015",47.75056,-94.85183,0,9,2015,0,37,"MN",32526000,10.28,19.29,0,1,14,0,0
"MT 09-2014",47.143073,-110.230068,0,5,2015,0.3,0,"CA",32524200,2.83,114.45,0,0,350,0,0
"MT 10-2014",45.907416,-112.105237,0,5,2015,0.05,1,"MT",32527800,4.24,55.93,0,0,2000,0,0
"MT 11-2014",45.79692,-111.91517,0,5,2015,0.75,0,"ID",32531400,4.2,79.34,0,0,1500,0,0
"MT 12-2014",45.879815,-111.37509,0,5,2015,0.15,1,"ID",32532900,4.89,60.71,0,0,430,0,0
"MT 13-2014",45.70717,-111.21677,0,5,2015,0,10,"MT",32533800,4.47,74.21,0,0,957,0,0
"MT 14-2014",47.47151,-111.34215,0,5,2015,0.2,11,"MT",32534000,4.18,105.66,0,0,30,0,0
"MT 15-2014",47.637819,-111.342292,0,5,2015,0,1,"MT",32533600,3.85,101.42,0,0,30,0,0
"MT 16-2014",45.672421,-110.990986,0,6,2015,0.95,3,"CA",32534800,9.75,23.26,0,0,2800,0,0
"MT 17-2014",45.48872,-109.22855,0,6,2015,0.35,1,"MT",32533000,11.61,31.54,0,0,8144,0,0
"MT 18-2014",47.15626,-114.06761,0,6,2015,0,1,"MT",32535500,10.68,17.09,0,0,2796,0,0
"MT 19-2014",45.782696,-108.681097,2700,6,2015,0.1,3,"MT",32532300,12.45,45.55,0,0,3000,8.2994439372562e-05,0.667183940141245
"MT 20-2014",45.695771,-110.535694,0,6,2015,0.7,0,"MT",32535000,9.73,29.42,0,0,3000,0,0
"MT 21-2014",45.205035,-107.379373,0,6,2015,0.4,1,"OR",32533600,11.13,64.61,0,0,8000,0,0
"MT 22-2014",45.70476,-107.59968,372200,6,2015,0.1,0,"MT",32533700,12.48,58.44,0,0,52,0.0114404448310521,91.9725416742857
"MT 23-2014",45.64399,-108.73379,0,6,2015,0,1,"MT",32534900,11.69,56.72,0,0,3100,0,0
"MT 24-2014",45.73026,-108.72645,0,6,2015,0.95,0,"MT",32533100,12.19,52,0,0,2500,0,0
"MT-01-2015",46.2924875,-114.0565023,0,6,2015,0.1,13,"MT",32524200,8.93,25.16,0,0,14,0,0
"MT-02-2015",47.9734055,-114.2010891,0,6,2015,0,6,"MT",32535900,10.4,21.38,0,0,30,0,0
"MT-03-2015",46.8311878,-113.82696,0,6,2015,0.1,1,"MT",32533200,10.23,22.53,0,0,1495,0,0
"MT-04-2015",45.6530588,-110.9970152,0,6,2015,0,7,"MT",32539500,9.75,23.26,0,0,580,0,0
"MT-05-2015",46.626555,-112.069429,0,8,2015,0,39,"MT",32535000,11.33,10.47,1,0,15,0,0
"MT-06-2015",45.8008906,-112.1606207,0,8,2015,0.15,1,"MT",32534100,8.79,11.18,1,0,500,0,0
"MT-07-2015",45.5983791,-112.2294647,0,8,2015,0.1,3,"MT",32537700,8.44,21.42,1,0,2115,0,0
"MT-08-2015",46.910694,-114.068524,0,8,2015,0,3,"MT",32535900,10.6,8.31,1,0,1138,0,0
"MT-09-2015",47.8393611,-110.71815,0,8,2015,0,0,"MT",32536800,11.55,8.41,1,0,1600,0,0
"MT-10-2015",48.3408058,-114.169281,0,8,2015,0,39,"MT",32526000,7.69,7.39,1,0,20,0,0
"NC-04-2015",36.2088888888888,-79.4705555555555,0,8,2015,0.05,73,"NC",32531400,20.35,54.11,1,0,40,0,0
"NC-08-2015",30.2391666666666,-81.5483333333333,0,8,2015,0,36,"NC",32535000,24.06,288.4,1,0,20,0,0
"NC-11-2015",36.11782,-79.25363,0,8,2015,0.2,24,"NC",32533200,20.38,53.92,1,0,110,0,0
"NC-12-2015",36.303,-78.4051,0,8,2015,0,4,"NC",32536800,18.62,43.15,1,0,50,0,0
"NC-18-2015",36.17572,-79.52274,0,9,2015,1.5,53,"NC",31770000,16.19,157.5,0,1,18,0,0
"NC-20-2015",36.22728,-79.49082,0,9,2015,0,79,"",32521500,16.16,184.44,0,1,10,0,0
"NC-21-2015",36.0169444444444,-77.2077777777777,0,8,2015,0,31,"NC",32520600,21.35,77.32,1,0,80,0,0
"NC-22-2015",36.27873,-79.23712,0,8,2015,0,65,"NC",32529600,17.97,50.34,1,0,11,0,0
"NC-24-2015",36.27122,-79.05233,0,8,2015,0.05,42,"NC",32529600,20.13,45.84,1,0,NA,0,0
"ND-03-2015",48.79143,-99.98758,43200,9,2015,0,2,"ND",32526000,7.23,108.45,0,1,57,0.00132816823464305,10.6749430422599
"ND-06-2015",48.72628,-100.05357,2418300,9,2015,0,0,"ND",32527800,7.1,65.49,0,1,47,0.0743456366554148,597.574415719842
"ND-10-2015",48.74787,-100.29266,640800,9,2015,0,6,"CA",32530500,7.31,106.91,0,1,NA,0.0196984368515701,158.344988460189
"ND-14-2015",46.13218,-102.7785,680400,9,2015,0,0,"ND",32536800,8.82,19.1,0,1,64,0.0209117061296747,168.130352915594
"ND-17-2015",47.55879,-99.14646,0,9,2015,0,18,"PA",32526000,9.33,25.11,0,1,103,0,0
"ND-18-2015",46.85415,-102.84725,454500,9,2015,0,0,"ND",32535000,8.79,34.09,0,1,24,0.013969571230982,112.309296590443
"ND-19-2015",46.58767,-101.93615,1052100,9,2015,0,0,"ND",32528700,8.76,33.83,0,1,48,0.0323437456768946,259.979342008372
"ND-23-2015",48.43418,-102.95562,800100,9,2015,0.05,0,"AZ",32541300,6.11,73.03,0,1,24,0.0245872168598058,197.708840928522
"NJ 02-2014",39.46657239,-75.09916742,0,7,2015,0,28,"NJ",32532100,19.49,149.66,0,0,12,0,0
"NJ 03-2014",39.74358795,-75.23905226,0,7,2015,0.1,10,"NJ",32530500,21.02,108.25,0,0,9,0,0
"NJ 08-2014",39.4475,-74.6503,0,6,2015,0.15,32,"NJ",32536800,17.45,237.12,0,0,17,0,0
"NJ 13-2014",39.4957,-74.8638,0,6,2015,0.8,2,"NJ",32533800,17.25,301.63,0,0,10,0,0
"NJ 20-2014",39.5035,-74.6033,0,6,2015,0.9,6,"NJ",32533200,17.4,236.43,0,0,17,0,0
"NJ 24-2014",39.76067835,-74.27606391,900,7,2015,0.95,7,"NJ",32534600,18.94,107.66,0,0,11,2.76628573887492e-05,0.222394646713748
"NJ-01-2015",40.074043,-74.726168,0,10,2015,0,68,"NJ",32500800,6.24,117.59,0,0,45,0,0
"NJ-02-2015",39.260191,-74.724183,0,9,2015,0.85,82,"NJ",32531400,16.99,90.3,0,1,17,0,0
"NJ-03-2015",40.316812,-74.573989,0,10,2015,0,88,"NJ",32533200,4.63,119.22,0,0,18,0,0
"NJ-04-2015",38.997873,-74.891292,0,9,2015,0.05,22,"NJ",32517900,17.89,74.96,0,1,14,0,0
